"","bar_pass_fair","location","UGPA","LSAT","ZFYA","amerind","asian","black","hisp","mexican","other","puerto","white","female","male","u_hat"
"16046",1,1,3.4,35,-0.05,0,0,0,0,0,0,0,1,1,0,0.0885049593118446
"16047",1,1,3.8,40,1.4,0,0,0,0,0,0,0,1,1,0,0.801033241526014
"16048",1,1,3.8,40,0.57,0,0,0,0,0,0,0,1,1,0,0.546586935429857
"16049",1,1,3.7,34,-0.07,0,0,0,0,0,0,0,1,1,0,0.165064888479411
"16050",1,1,3.6,40,0.57,0,0,0,0,0,0,0,1,0,1,0.482633061608111
"16051",1,1,2,42,-0.47,0,0,0,0,0,0,0,1,0,1,-0.542807675996614
"16052",1,1,3.5,40,-0.05,0,0,0,0,0,0,0,1,0,1,0.266318841699833
"16053",1,1,3.4,42,-0.95,0,0,0,0,0,0,0,1,0,1,0.12632681965892
"16054",1,1,3.9,42,0.32,0,0,0,0,0,0,0,1,0,1,0.751561927199763
"16055",1,1,3.4,38,0.37,0,0,0,0,0,0,0,1,0,1,0.338108120269653
"16056",1,1,3.9,41,0.96,0,0,0,0,0,0,0,1,1,0,0.762720222821434
"16057",1,1,3.3,39,0.79,0,0,0,0,0,0,0,1,0,1,0.379517636687042
"16058",1,1,3.9,38,1.62,0,0,0,0,0,0,0,1,0,1,0.855230614332119
"16059",0,1,3.1,40,-1.22,0,0,0,0,0,0,0,1,1,0,-1.74633969759714
"16060",1,1,3.7,38,-0.73,0,0,0,0,0,0,0,1,1,0,0.17719452976008
"16061",1,1,4,36,-0.47,0,0,1,0,0,0,0,0,1,0,1.1506439611768
"16062",1,1,3.1,37,-0.31,0,0,0,0,0,0,0,1,0,1,-0.0927536409083366
"16063",1,2,3.2,40,0.13,0,0,0,0,0,0,0,1,1,0,0.0975883995953405
"16064",1,1,2.8,33,0.24,0,0,1,0,0,0,0,0,1,0,0.686171820894842
"16065",1,6,2.8,39,-0.36,0,0,0,0,0,0,0,1,0,1,-0.241966586946514
"16066",1,1,3.5,41,1.14,0,0,0,0,0,0,0,1,0,1,0.620183663465325
"16067",1,8,3.3,44,0.45,0,0,0,0,0,0,0,1,0,1,0.379565313334645
"16068",1,8,3.7,41,0.12,0,0,0,0,0,0,0,1,0,1,0.50361415113836
"16069",1,8,3.9,36,-0.44,0,0,0,0,0,0,0,1,1,0,0.222542680638079
"16070",1,8,3.5,39,0.84,0,0,0,0,0,0,0,1,1,0,0.344711164606143
"16071",1,8,3.8,39,0.71,0,0,0,0,0,0,0,1,1,0,0.578100365273486
"16072",1,8,3.4,42,-0.5,0,0,0,0,0,0,0,1,1,0,0.177121513997861
"16073",1,8,3.6,40,-0.59,0,0,0,0,0,0,0,1,1,0,0.161557508690236
"16074",1,8,3.9,34,-0.24,0,0,0,0,0,0,0,1,0,1,0.241318552014584
"16075",1,8,3.7,38,-1.11,0,0,0,0,0,0,0,1,1,0,0.166064031567678
"16076",1,8,4,39,0.45,0,0,0,0,0,0,0,1,1,0,0.620019441164637
"16077",1,8,3.3,44,1.53,0,0,0,0,0,0,0,1,0,1,0.62800242196935
"16078",1,8,3.6,39,0.08,0,0,0,0,0,0,0,1,0,1,0.271643649481119
"16079",1,8,3.8,43,0.67,0,0,0,0,0,0,0,1,1,0,0.611949285364273
"16080",1,8,3.8,36,2.12,0,0,0,0,0,0,0,1,0,1,0.850383144028815
"16081",1,8,3.7,38,-0.83,0,0,0,0,0,0,0,1,0,1,0.293596545908811
"16082",1,8,3.7,35,-1.22,0,0,0,0,0,0,0,1,0,1,-0.0446367367425782
"16083",0,8,3.8,30,-0.96,0,0,1,0,0,0,0,0,1,0,-0.591329008575172
"16084",1,8,3.4,30,-0.29,0,0,0,0,1,0,0,0,0,1,0.531847530559432
"16085",1,8,3.7,42,-0.24,0,0,0,0,0,0,0,1,0,1,0.529691659716974
"16086",1,8,3.7,36,2.38,0,0,0,0,0,0,0,1,0,1,0.804142856792395
"16087",1,8,3.4,41,0.73,0,0,0,0,0,0,0,1,1,0,0.400231374539968
"16088",1,8,2.8,35,-1.56,0,0,1,0,0,0,0,0,1,0,0.541009237079913
"16089",1,8,3.6,37,-0.68,0,0,0,0,0,0,0,1,1,0,0.12459054337507
"16090",1,8,3.9,35,-0.59,0,0,0,0,0,0,0,1,1,0,0.258756834175005
"16091",1,8,3.4,41,-0.39,0,0,0,0,0,0,0,1,0,1,0.143190179921894
"16092",1,8,3.7,37,-0.5,0,0,0,0,0,0,0,1,1,0,0.192354742879158
"16093",1,8,3,31,-0.52,0,0,0,0,1,0,0,0,1,0,0.194566612935487
"16094",1,8,3.3,32,0.19,0,0,0,1,0,0,0,0,1,0,0.396240400922284
"16095",1,8,2.9,40,1.03,0,0,0,1,0,0,0,0,0,1,0.572515297858045
"16096",1,8,3.1,32,0.19,0,0,0,0,1,0,0,0,0,1,0.467077899575802
"16097",1,8,2.7,47,0.08,0,0,0,0,1,0,0,0,0,1,0.679840391205143
"16098",1,8,3.8,41,1.73,0,0,0,0,0,0,0,1,0,1,0.852656375718418
"16099",1,8,3.6,41,-0.37,0,0,0,0,0,0,0,1,1,0,0.210809038798394
"16100",1,8,2.8,35,-0.87,0,0,1,0,0,0,0,0,1,0,0.538470552892872
"16101",1,8,4,38,0.1,0,0,0,0,0,0,0,1,0,1,0.669204039200998
"16102",1,8,3.2,45,0.58,0,0,0,0,0,0,0,1,0,1,0.429892884251432
"16103",1,8,3.3,41,0.12,0,0,0,0,0,0,0,1,1,0,0.226202946276988
"16104",1,8,3.4,36,-0.85,0,0,0,0,0,0,0,1,0,1,-0.013051872155665
"16105",1,8,3.7,40,0.67,0,0,0,0,0,0,0,1,0,1,0.558146835556206
"16106",1,8,3.5,39,-0.24,0,0,0,0,0,0,0,1,1,0,0.0774975122409291
"16107",1,8,3.6,40,1.53,0,0,0,0,0,0,0,1,0,1,0.656181677865718
"16108",1,8,3.9,41,0.54,0,0,0,0,0,0,0,1,1,0,0.620489329376534
"16109",1,5,3.1,43,1.08,0,0,0,0,0,0,0,1,0,1,0.352500262298985
"16110",1,9,3.2,42,-1.64,0,0,0,0,0,0,0,1,0,1,-0.0637658761558147
"16111",1,9,3.4,39,0.09,0,0,0,0,0,0,0,1,0,1,0.247276885835788
"16112",1,9,3.4,43,0.97,0,0,0,0,0,0,0,1,0,1,0.457538132838681
"16113",1,5,3.8,46,1.49,0,0,0,0,0,0,0,1,0,1,0.997388492452127
"16114",1,9,3.1,42,-0.13,0,0,0,0,0,0,0,1,1,0,-0.0331464861122808
"16115",1,9,3.3,40,0.48,0,0,0,0,0,0,0,1,0,1,0.241531397018399
"16116",0,5,3.4,39,-2.19,0,0,0,0,0,0,0,1,0,1,-1.74525278934085
"16117",1,9,3.4,39,0.37,0,0,0,0,0,0,0,1,1,0,0.220469480346431
"16118",1,9,3.4,40,-0.29,0,0,0,0,0,0,0,1,1,0,0.0832841354575037
"16119",1,9,3.4,39,-0.18,0,0,0,0,0,0,0,1,1,0,0.048003248664764
"16120",1,2,3.5,43,0.28,0,0,0,0,0,0,0,1,0,1,0.409662038819435
"16121",1,9,3.4,40,-0.9,0,0,0,0,0,0,0,1,1,0,0.0695322636378229
"16122",1,9,3.2,40,0.12,0,0,0,0,0,0,0,1,1,0,0.0881473567482273
"16123",1,5,2.8,38,-0.35,0,0,0,0,0,0,0,1,0,1,-0.217365088592175
"16124",1,9,3.2,45,-0.54,0,0,0,0,0,0,0,1,0,1,0.250139558352773
"16125",1,9,3.6,40,-0.24,0,0,0,0,0,0,0,1,0,1,0.367632300445943
"16126",1,9,3.2,41,1.36,0,0,0,0,0,0,0,1,0,1,0.416819462639026
"16127",1,8,2.9,47,0.04,0,0,0,0,0,0,0,1,1,0,0.0277247943596408
"16128",1,9,2.2,45,0.12,0,0,0,0,0,0,0,1,0,1,-0.303198099506317
"16129",1,9,3.5,38,0.06,0,0,0,0,0,0,0,1,1,0,0.320518400215489
"16130",1,9,3.7,39,-0.73,0,0,0,0,0,0,0,1,1,0,0.199728276231019
"16131",1,9,2.8,38,-1.39,0,0,0,0,0,0,0,1,0,1,-0.471316992708882
"16132",1,9,3,40,0.75,0,0,0,0,0,0,0,1,1,0,0.106908564951047
"16133",1,9,3.3,40,1.03,0,0,0,0,0,0,0,1,0,1,0.242650268374802
"16134",1,9,3.4,39,0.56,0,0,0,0,0,0,0,1,0,1,0.355130616717308
"16135",1,9,3.5,45,-0.38,0,0,0,0,0,0,0,1,0,1,0.343641441005571
"16136",1,9,3.7,38,0.17,0,0,0,0,0,0,0,1,0,1,0.332703062571357
"16137",1,9,3.5,39,-0.65,0,0,0,0,0,0,0,1,0,1,0.117527350121587
"16138",1,9,3.3,41,0.72,0,0,0,0,0,0,0,1,0,1,0.346568989419416
"16139",1,9,3.4,42,0.09,0,0,0,0,0,0,0,1,1,0,0.174534992881688
"16140",1,9,3.4,36,0.2,0,0,0,0,0,0,0,1,1,0,0.138041010974271
"16141",1,9,3.6,44,2.32,0,0,0,0,0,0,0,1,1,0,0.957013836222712
"16142",1,9,3.3,42,-0.84,0,0,0,0,0,0,0,1,1,0,-0.0672307750630411
"16143",1,1,3.6,38,-0.95,0,0,0,0,0,0,0,1,0,1,0.12432764470226
"16144",1,5,3.7,38,-0.73,0,0,0,0,0,0,0,1,0,1,0.25112737426697
"16145",1,9,3.3,40,-0.21,0,0,0,0,0,0,0,1,0,1,0.0990416207008952
"16146",1,9,3.2,40,1.85,0,0,0,0,0,0,0,1,0,1,0.491907549152112
"16147",1,9,3.7,39,0.01,0,0,0,0,0,0,0,1,1,0,0.480488648038105
"16148",1,5,3.6,38,-1.03,0,0,0,0,0,0,0,1,0,1,0.056038347023077
"16149",1,6,3.4,40,-0.43,0,0,0,0,0,0,0,1,0,1,0.157925174386671
"16150",1,9,3.7,48,0.04,0,0,0,0,0,0,0,1,0,1,0.632874239118097
"16151",1,9,3.4,40,0.39,0,0,0,0,0,0,0,1,0,1,0.247814318386477
"16152",1,9,3.4,40,-0.13,0,0,0,0,0,0,0,1,0,1,0.171488789484941
"16153",1,9,3.7,39,0.45,0,0,0,0,0,0,0,1,1,0,0.486866553878008
"16154",1,2,3.5,37,-1.01,0,0,0,0,0,0,0,1,1,0,-0.0698920568937427
"16155",1,5,3.9,41,1.6,0,0,0,0,0,0,0,1,0,1,0.932395904381564
"16156",1,5,3.6,45,1,0,0,0,0,0,0,0,1,1,0,0.614392718105301
"16157",1,5,3.5,46,0.41,0,1,0,0,0,0,0,0,0,1,0.663618326191539
"16158",1,5,3.4,46,1.4,0,0,0,0,0,0,0,1,0,1,0.689032136449942
"16159",1,5,3.9,41,0.08,0,0,0,0,0,0,0,1,0,1,0.613273849611357
"16160",1,5,3.7,42,1.4,0,0,0,0,0,0,0,1,0,1,0.790921315023018
"16161",1,5,3.9,45,0.66,0,0,0,0,0,0,0,1,1,0,0.812324283319446
"16162",1,5,3.6,47,0.67,0,0,0,0,0,0,0,1,0,1,0.698499272009625
"16163",1,5,3.3,48,1.34,0,0,0,0,0,0,0,1,0,1,0.748268117585497
"16164",1,5,4,40,-0.78,0,0,0,0,0,0,0,1,1,0,0.505651483378689
"16165",1,5,3.8,42,0.95,0,0,0,0,0,0,0,1,0,1,0.800422101703736
"16166",1,5,3.9,42,-0.91,0,0,0,0,0,0,0,1,0,1,0.351264110956053
"16167",1,5,3.4,43,-0.11,0,0,0,0,0,0,0,1,0,1,0.324108120784498
"16168",1,5,3.6,43,-0.54,0,1,0,0,0,0,0,0,0,1,0.656136745600781
"16169",1,5,3.5,46,-0.97,0,0,0,0,0,0,0,1,1,0,0.256990669262294
"16170",1,5,3.4,44,-0.26,0,0,0,0,0,0,0,1,0,1,0.259044850856695
"16171",1,5,3.8,40,0.54,0,0,0,0,0,0,0,1,0,1,0.643444227994235
"16172",1,0,3.2,41,1.54,0,0,0,0,0,0,0,1,0,1,0.514597674841559
"16173",1,0,3.3,31,-1.3,0,0,1,0,0,0,0,0,0,1,0.604899964016272
"16174",1,5,3.6,42,-2.42,0,0,0,0,0,0,0,1,0,1,-0.105048878785847
"16175",1,6,3.4,43,-1.3,0,0,0,0,0,0,0,1,0,1,-0.0390288423595573
"16176",1,5,3.7,42,0.4,0,1,0,0,0,0,0,0,1,0,0.724051607385938
"16177",1,5,3.6,43,-0.84,0,0,0,0,0,0,0,1,0,1,0.230823960862275
"16178",1,5,3.6,47,0.48,0,0,0,0,0,0,0,1,0,1,0.689669347266173
"16179",1,5,3.7,43,-0.25,0,0,0,0,0,0,0,1,1,0,0.416984720777753
"16180",1,5,3.9,45,0.68,0,0,0,0,0,0,0,1,1,0,0.744107527281814
"16181",1,1,3.7,46,-0.32,0,0,0,0,0,0,0,1,0,1,0.569654884025135
"16182",1,5,3.7,44,0.27,0,0,0,0,0,0,0,1,0,1,0.624878783191836
"16183",1,5,3.6,46,1.34,0,0,0,0,0,0,0,1,1,0,0.879163388530763
"16184",1,0,3.5,44,0.14,0,0,0,0,0,0,0,1,0,1,0.416985323136714
"16185",1,5,3.7,39,0.48,0,0,0,0,0,0,0,1,1,0,0.509270814862483
"16186",1,5,3.4,39,-0.78,0,1,0,0,0,0,0,0,0,1,0.304475152581777
"16187",1,5,3.7,45,1.2,0,0,0,0,0,0,0,1,0,1,0.810924368405198
"16188",1,5,3.6,37,-0.84,0,1,0,0,0,0,0,0,1,0,0.37458187889883
"16189",1,5,3.7,44,2.26,0,0,0,0,0,0,0,1,0,1,0.93129140015434
"16190",1,5,3.7,40,-1.24,0,1,0,0,0,0,0,0,1,0,0.3800786060476
"16191",1,5,3.9,28,-1.24,0,0,1,0,0,0,0,0,1,0,0.865621753394059
"16192",1,3,3.7,38,-0.65,0,0,0,0,0,0,0,1,0,1,0.158540249730308
"16193",1,5,3.7,40,-1.3,0,1,0,0,0,0,0,0,0,1,0.362596965516221
"16194",1,9,3.7,44,-1.37,0,0,0,0,0,0,0,1,1,0,0.0582523137787422
"16195",1,5,3.6,46,0.8,0,0,0,0,0,0,0,1,0,1,0.668982872859729
"16196",1,5,3.6,47,-0.12,0,0,0,0,0,0,0,1,0,1,0.537525407156078
"16197",1,6,3.6,46,0.4,0,0,0,0,0,0,0,1,0,1,0.580056170429224
"16198",1,5,3.9,40,-1.37,0,0,0,0,0,1,0,0,0,1,0.510260976540558
"16199",1,5,3.4,41,0.21,0,0,0,0,0,0,0,1,1,0,0.154698077265831
"16200",1,6,3.6,46,0.07,0,0,0,0,0,0,0,1,0,1,0.650784145102617
"16201",1,5,3.8,41,0.08,0,0,0,0,0,0,0,1,1,0,0.446966149141042
"16202",1,6,3.6,43,0.66,0,0,0,0,0,0,0,1,1,0,0.467056413603119
"16203",1,5,3.7,45,-0.39,0,0,0,0,0,0,0,1,0,1,0.510517486521432
"16204",1,5,3.5,32,-1.56,0,0,1,0,0,0,0,0,1,0,0.696103965380206
"16205",1,0,3.7,44,-0.45,0,0,0,0,0,0,0,1,0,1,0.414600316921371
"16206",1,0,3.7,42,0.66,0,0,0,0,0,0,0,1,0,1,0.664788434182795
"16207",1,5,3.5,40,0.14,0,0,0,0,0,0,0,1,0,1,0.319543658270701
"16208",1,5,3.8,41,-0.91,0,0,0,0,0,0,0,1,1,0,0.201319891095619
"16209",1,1,3.8,39,0.94,0,0,0,0,0,0,0,1,0,1,0.700392731902124
"16210",1,5,3.8,42,1.07,0,0,0,0,0,0,0,1,1,0,0.77398433316459
"16211",1,0,3.5,45,0.94,0,0,0,0,0,0,0,1,0,1,0.653848666975319
"16212",1,5,3.7,40,0.01,0,0,0,0,0,0,0,1,0,1,0.427009446861429
"16213",1,5,3.4,41,0.01,0,1,0,0,0,0,0,0,1,0,0.411136614419838
"16214",1,5,3.8,42,-0.52,0,1,0,0,0,0,0,0,0,1,0.792073953647198
"16215",1,5,3.8,41,0.48,0,0,0,0,0,0,0,1,0,1,0.658086654097659
"16216",1,5,3.9,39,-0.39,0,0,0,0,0,0,0,1,0,1,0.350631968691769
"16217",1,2,3.7,33,0.48,0,1,0,0,0,0,0,0,1,0,0.561903834642802
"16218",1,5,3.4,34,-0.44,0,0,0,0,0,0,0,1,1,0,-0.0714290160818685
"16219",1,2,3.3,34,0.19,0,0,0,0,0,0,0,1,0,1,0.139566390450628
"16220",0,5,3.2,28,0.31,0,0,0,0,0,0,0,1,1,0,-1.78972579700749
"16221",1,5,3.1,24,-0.39,0,0,0,0,0,0,0,1,1,0,-0.421484931458239
"16222",1,9,3,36,-0.97,0,0,0,0,0,0,0,1,0,1,-0.245544157541304
"16223",1,9,2.9,35,0.51,0,0,0,0,0,0,0,1,0,1,-0.0902964135361318
"16224",1,5,3.1,35,0.19,0,0,0,0,0,0,0,1,1,0,-0.00247985217117198
"16225",0,5,3,29,-1.23,0,0,0,0,0,0,0,1,1,0,-1.8508703708727
"16226",1,5,3.1,33,-0.78,0,0,0,0,0,0,0,1,1,0,-0.261700024885047
"16227",1,5,3.3,33,-1.4,0,0,0,0,0,0,0,1,0,1,-0.252102045073335
"16228",1,5,3.4,32,0.1,0,0,0,0,0,0,0,1,0,1,0.060676457926115
"16229",1,5,3.1,30,-1.19,0,0,0,0,0,0,0,1,1,0,-0.426129317973224
"16230",0,5,2.9,35,-0.8,0,0,0,0,0,0,0,1,0,1,-1.78353959497643
"16231",1,5,2.8,34,0.22,0,0,0,0,0,0,0,1,1,0,-0.327370230580191
"16232",1,5,3,37,1.47,0,0,0,0,0,0,0,1,1,0,0.156913169451241
"16233",1,5,3,37,-0.03,0,0,0,0,0,0,0,1,0,1,-0.185153867635095
"16234",1,2,2.3,39,0.43,0,0,0,0,0,0,0,1,0,1,-0.316271753230588
"16235",1,5,3.2,35,0.7,0,0,0,0,0,0,0,1,1,0,0.0898820486202341
"16236",1,5,3.6,30,1.38,0,0,0,0,0,0,0,1,0,1,0.307526291775603
"16237",1,5,3.5,34,-0.46,0,0,0,0,0,0,0,1,0,1,0.134653749370955
"16238",1,5,3.4,32,0.84,0,0,0,0,0,0,0,1,1,0,0.0288304317590133
"16239",1,5,3.4,31,-0.46,0,0,0,0,0,0,0,1,1,0,-0.183907788747489
"16240",1,6,3.1,35,-0.41,0,0,0,0,0,0,0,1,1,0,-0.182835373856782
"16241",1,5,3.3,33,0.68,0,0,0,0,0,0,0,1,1,0,0.083430254933597
"16242",1,5,3.4,31,0.34,0,0,0,0,0,0,0,1,1,0,-0.00427203237418287
"16243",0,2,2,33,0.29,0,0,0,0,0,0,0,1,0,1,-1.94286089906359
"16244",1,5,3.1,38,-0.27,0,0,0,0,0,0,0,1,1,0,-0.0592784994061503
"16245",1,5,3.3,37,-0.34,0,0,0,0,0,0,0,1,1,0,0.0306687680401783
"16246",1,5,3,31,-0.34,0,0,0,0,0,0,0,1,0,1,-0.312121888622031
"16247",1,5,2.4,38,1.28,0,0,0,0,0,0,0,1,1,0,-0.0862447440492762
"16248",1,5,2.7,40,0.39,0,0,0,0,0,0,0,1,0,1,-0.0913520984922817
"16249",1,5,2.6,29,0.07,0,0,0,0,0,0,0,1,0,1,-0.502053922166712
"16250",1,5,3,34,-0.41,0,0,0,0,0,0,0,1,0,1,-0.0883252399789102
"16251",1,5,3,35,0.31,0,0,0,0,0,0,0,1,0,1,-0.0846733268568863
"16252",0,2,2.8,39,0.1,0,0,0,0,0,0,0,1,0,1,-1.74798235984318
"16253",1,5,3,32,0.51,0,0,0,0,0,0,0,1,1,0,-0.195190987715338
"16254",0,5,3.1,33,-0.7,0,0,0,0,0,0,0,1,1,0,-1.77561367558703
"16255",1,5,3.4,32,1.16,0,0,0,0,0,0,0,1,0,1,0.271760136963585
"16256",1,5,2.9,34,0.53,0,0,0,0,0,0,0,1,0,1,-0.116113750525366
"16257",1,5,2.6,39,-0.44,0,0,0,0,0,0,0,1,0,1,-0.296920396809185
"16258",1,2,3.5,32,0.36,0,0,0,0,0,0,0,1,1,0,0.0906269869241756
"16259",1,5,2.9,40,0.43,0,0,0,0,0,0,0,1,0,1,0.0619283921103603
"16260",1,5,3.2,23,-0.19,0,0,0,0,0,0,0,1,0,1,-0.247997987493076
"16261",1,5,3.3,35,0.46,0,0,0,0,0,0,0,1,0,1,0.0588108316909112
"16262",1,2,2.5,29,0.41,0,1,0,0,0,0,0,0,1,0,-0.123549786333538
"16263",1,5,3.3,32,-0.32,0,0,0,0,0,0,0,1,1,0,-0.113929570075544
"16264",1,5,2.8,37,-0.03,0,0,0,0,0,0,0,1,0,1,-0.184853413280981
"16265",1,5,3.1,34,1.26,0,0,0,0,0,0,0,1,0,1,0.123524193205162
"16266",1,5,3,30,-0.12,0,0,0,0,0,0,0,1,0,1,-0.313073027222994
"16267",1,5,3.2,31,0.36,0,0,0,0,0,0,0,1,0,1,-0.0475419396067976
"16268",1,5,3.1,35,0.65,0,0,0,0,0,0,0,1,0,1,0.100990081542128
"16269",0,2,2.7,35,-1.45,0,0,0,0,0,0,0,1,0,1,-1.87818040639522
"16270",1,5,3.4,28,0.26,0,0,0,0,0,0,0,1,1,0,-0.141140588678002
"16271",1,5,3.5,31,0.6,0,0,0,0,0,0,0,1,1,0,0.0704672077861673
"16272",0,5,2.7,30,-0.9,0,0,0,0,0,0,0,1,0,1,-1.87510057610453
"16273",1,5,2.2,33,0.68,0,0,0,0,0,0,0,1,0,1,-0.476410302712375
"16274",1,5,2.4,42,-0.29,0,0,0,0,0,0,0,1,0,1,-0.400595524613332
"16275",1,5,2.8,23,-1.65,0,0,0,0,0,0,0,1,0,1,-0.691526523528674
"16276",1,5,3.3,32,-0.99,0,0,0,0,0,0,0,1,0,1,-0.261026593512904
"16277",0,2,2.2,44,-0.29,0,0,0,0,0,0,0,1,0,1,-1.82929524992485
"16278",1,5,3.1,33,0.05,0,0,0,0,0,0,0,1,1,0,-0.172253504821272
"16279",1,5,3,35,0.46,0,0,0,0,0,0,0,1,1,0,-0.0925369260056448
"16280",1,5,3,38,0.7,0,0,0,0,0,0,0,1,0,1,0.0986829851134727
"16281",1,5,3,34,-0.92,0,0,0,0,0,0,0,1,1,0,-0.418103794598218
"16282",1,5,2.4,33,0.29,0,0,0,0,0,0,0,1,0,1,-0.425158484844318
"16283",1,2,2.8,38,0.82,0,0,0,0,0,0,0,1,1,0,-0.0767970526832477
"16284",1,5,3.2,31,-0.78,0,0,0,0,0,0,0,1,1,0,-0.274294305669307
"16285",1,5,3.8,33,0.78,0,0,0,0,0,0,0,1,0,1,0.463805580427199
"16286",1,5,3.5,31,1.35,0,0,0,0,0,0,0,1,0,1,0.422867086384671
"16287",1,5,2.5,32,0.24,0,0,0,0,0,0,0,1,1,0,-0.410080629571
"16288",1,2,2,42,1.06,0,0,0,0,0,0,0,1,0,1,-0.28247783451895
"16289",1,5,3,37,-0.27,0,0,0,0,0,0,0,1,0,1,-0.0300667759285558
"16290",1,5,3.2,39,1.69,0,0,0,0,0,0,0,1,0,1,0.446773730783625
"16291",1,5,3.3,28,1.43,0,0,0,0,0,0,0,1,0,1,0.204279892111869
"16292",0,5,2.6,22,-1.14,0,0,0,0,0,0,0,1,1,0,-1.96858942574776
"16293",1,5,3.2,36,1.69,0,0,0,0,0,0,0,1,1,0,0.190587015070815
"16294",1,5,2.3,32,0.48,0,0,0,0,0,0,0,1,0,1,-0.406468132322692
"16295",1,5,2.9,33,-0.39,0,0,0,0,0,0,0,1,0,1,-0.241802413431776
"16296",1,5,3.2,32,1.01,0,0,0,0,0,0,0,1,0,1,-0.00817785357801091
"16297",1,2,2.1,43,-0.1,0,0,0,0,0,0,0,1,0,1,-0.406624355525548
"16298",1,9,3.2,44,0.75,0,0,0,0,0,0,0,1,0,1,0.384805819644617
"16299",1,9,3.2,40,0.89,0,0,0,0,0,0,0,1,0,1,0.313228850191974
"16300",0,2,3.4,39,-0.05,0,0,0,0,0,0,0,1,1,0,-1.55074283788385
"16301",1,9,3.5,39,-0.35,0,0,0,0,0,0,0,1,0,1,0.239278506561034
"16302",1,9,3.5,39,0.64,0,0,0,0,0,0,0,1,1,0,0.289897228312953
"16303",1,9,3,41,0.37,0,0,1,0,0,0,0,0,0,1,0.974112686844752
"16304",1,9,3.3,41,0.26,0,0,0,0,0,0,0,1,0,1,0.2260876180905
"16305",1,9,3.5,40,0.53,0,0,0,0,0,0,0,1,1,0,0.38666542061967
"16306",1,9,3.9,34,-0.18,0,1,0,0,0,0,0,0,1,0,0.547858518883446
"16307",1,9,3.9,39,0.26,0,0,0,0,0,0,0,1,0,1,0.610435124488497
"16308",1,9,3.2,44,-0.24,0,0,0,0,0,0,0,1,0,1,0.215889980648402
"16309",1,9,2.7,40,0.92,0,0,0,0,0,0,0,1,0,1,0.0696380410084867
"16310",1,9,3.4,42,1,0,0,0,0,0,0,0,1,0,1,0.447406436935621
"16311",1,5,3.4,39,0.01,0,0,0,0,0,0,0,1,0,1,0.257977483009065
"16312",1,9,3.9,45,1.85,0,0,0,0,0,0,0,1,1,0,1.08014718854661
"16313",1,4,3.2,40,1.05,0,0,0,0,0,0,0,1,1,0,0.347579598135732
"16314",1,8,3.6,41,0.45,0,0,0,0,0,0,0,1,0,1,0.465749923786663
"16315",1,5,3.6,39,0.01,0,0,0,0,0,0,0,1,0,1,0.318961590899012
"16316",1,9,3.1,45,-0.29,0,0,0,0,0,0,0,1,1,0,0.0513901088716867
"16317",1,9,3.4,41,0.2,0,0,0,0,0,0,0,1,1,0,0.222648025244479
"16318",1,9,3.4,45,-0.62,0,0,0,0,0,0,0,1,1,0,0.219843617460689
"16319",1,9,3,42,-0.32,0,0,0,0,0,0,0,1,0,1,0.0381353912014686
"16320",1,9,3.3,38,0.78,0,1,0,0,0,0,0,0,1,0,0.419459194149403
"16321",1,9,3.1,45,-0.73,0,0,0,0,0,0,0,1,1,0,-0.0414006581029423
"16322",1,9,2.9,46,-1.36,0,0,0,0,0,0,0,1,0,1,-0.103780599085177
"16323",1,9,3.8,41,1.19,0,0,0,0,0,0,0,1,0,1,0.732403624329824
"16324",1,6,3.3,40,-1.28,0,0,0,0,0,0,0,1,1,0,-0.086724749065563
"16325",1,9,3.5,38,0.45,0,0,0,0,0,0,0,1,0,1,0.313375046724043
"16326",1,9,3.6,36,0.01,0,0,0,0,0,0,0,1,0,1,0.268583141455302
"16327",1,9,3.3,36,-2.13,0,0,0,0,0,0,0,1,0,1,-0.245837576166719
"16328",1,9,3.7,39,0.5,0,0,0,0,0,0,0,1,1,0,0.479816277228957
"16329",1,9,3.4,40,-0.07,0,0,0,0,0,0,0,1,0,1,0.289729530027633
"16330",1,9,3.5,39,-0.62,0,0,0,0,0,0,0,1,1,0,0.0854011273326085
"16331",1,9,3.4,40,-1.53,0,0,0,0,0,0,0,1,0,1,-0.0394208605560286
"16332",1,5,3.4,40,1.88,0,0,0,0,0,0,0,1,0,1,0.612668799288947
"16333",1,5,3.3,41,-0.76,0,0,0,0,0,0,0,1,0,1,0.0530002025904168
"16334",1,1,2.8,38,0.77,0,0,0,0,0,0,0,1,0,1,-0.00429413506562126
"16335",1,1,3.8,31,-0.03,0,0,0,0,0,0,0,1,0,1,0.238057703372021
"16336",0,1,3.1,36,0.05,0,0,0,0,0,0,0,1,0,1,-1.71423551598956
"16337",1,1,3.2,39,-1.48,0,0,0,0,0,0,0,1,0,1,-0.309684493451074
"16338",1,1,2.4,35,1,0,0,0,0,0,0,0,1,0,1,-0.324797089764792
"16339",1,2,2.9,27,-0.96,0,0,1,0,0,0,0,0,1,0,0.362138508223397
"16340",1,1,2.8,43,1.08,0,0,0,0,0,0,0,1,1,0,0.116007332819854
"16341",1,1,3.2,39,-0.14,0,0,0,0,0,0,0,1,0,1,0.0646965053633925
"16342",0,1,3.1,37,-1.17,0,0,0,0,0,0,0,1,0,1,-1.7714412820709
"16343",1,1,3.7,41,1.21,0,0,0,0,0,0,0,1,1,0,0.701367344925037
